chr1	3009919	5934919
chr1	6359919	7259919
chr1	9534919	9734919
chr1	9734919	10234919
chr1	10809919	12834919
chr1	12859919	13709919
chr1	13709919	14734919
chr1	14984919	15634919
chr1	16059919	16434919
chr1	16434919	18159919
chr1	18309919	20034919
chr1	20584919	21159919
chr1	21359919	22433268
chr1	22593161	24793155
chr1	25918155	26968155
chr1	30668155	31393155
chr1	33243155	33993155
chr1	33993155	34618155
chr1	34618155	34918155
chr1	34943155	35268155
chr1	35493155	36293155
chr1	36293155	36518155
chr1	36518155	36718155
chr1	36718155	37268155
chr1	37268155	37618155
chr1	37618155	38143155
chr1	38143155	38968155
chr1	38968155	39543155
chr1	39543155	40718155
chr1	40868155	42643155
chr1	42768155	43268155
chr1	43268155	43843155
chr1	43893155	45793155
chr1	45793155	46068155
chr1	46568155	47243156
chr1	50868156	51618156
chr1	51618156	51993156
chr1	51993156	52093156
chr1	52093156	52643156
chr1	52643156	53043156
chr1	53668156	53893156
chr1	53893156	54418156
chr1	54618156	55243156
chr1	55243156	55768156
chr1	55868156	57393156
chr1	57393156	58393156
chr1	58393156	59243156
chr1	59243156	59693156
chr1	59718156	60093156
chr1	60093156	60918156
chr1	60918156	61778426
chr1	62103426	63178426
chr1	63178426	64528426
chr1	64703426	65303426
chr1	66078426	69178426
chr1	69203426	69753426
chr1	70078426	71528426
chr1	71653426	72228426
chr1	72228426	72653426
chr1	72678426	72853426
chr1	72853426	73878426
chr1	73878426	74178426
chr1	74178426	74503426
chr1	74503426	74828426
chr1	74828426	75053426
chr1	75328425	75628425
chr1	75628425	77928425
chr1	77928425	78503425
chr1	78503425	79703425
chr1	79703425	80153425
chr1	80153425	81303425
chr1	81303425	82503425
chr1	82703425	83728425
chr1	83728425	84703425
chr1	85447103	86053425
chr1	86128425	86353425
chr1	86353425	86578425
chr1	86578425	87203425
chr1	87203425	87428425
chr1	87428425	87753425
chr1	87753425	88028425
chr1	88128425	88328425
chr1	88328425	88753425
chr1	88753425	89978425
chr1	89978425	90628425
chr1	90628425	90903423
chr1	90903423	91253423
chr1	91403423	92653423
chr1	92653423	92903423
chr1	92903423	93128423
chr1	93128423	93878423
chr1	93953423	94103423
chr1	94103423	96828423
chr1	97078423	97803423
chr1	104903423	105353423
chr1	105628423	106053423
chr1	106053423	106403423
chr1	106403423	106703423
chr1	106703423	106903423
chr1	107128423	107628423
chr1	107628423	107978423
chr1	118153423	118803423
chr1	118828423	119953423
chr1	119978423	120578423
chr1	120578423	124103423
chr1	124978423	126978423
chr1	126978423	127478423
chr1	127478423	127778423
chr1	127778423	128253423
chr1	128253423	128803423
chr1	128803423	130403423
chr1	130453423	131078423
chr1	131153423	131278423
chr1	131278423	131578423
chr1	131653423	131903423
chr1	131903423	132153423
chr1	132153423	132478423
chr1	132478423	132628423
chr1	132628423	132978423
chr1	132978423	133378423
chr1	133378423	133628423
chr1	133628423	134128423
chr1	134128423	134328423
chr1	134603423	134953423
chr1	134953423	135128423
chr1	135128423	135853423
chr1	135853423	135953423
chr1	136103423	136278423
chr1	136278423	136478423
chr1	136503423	136753423
chr1	136753423	137253423
chr1	137303423	138078423
chr1	138078423	138803423
chr1	138828423	139528423
chr1	140128423	145002870
chr1	149777870	150377870
chr1	150402870	151427870
chr1	151427870	151802870
chr1	151802870	152377870
chr1	152477870	152902870
chr1	153077870	153477870
chr1	153477870	153852870
chr1	153852870	154202870
chr1	154202870	154777870
chr1	154777870	155002870
chr1	155002870	155302870
chr1	155302870	155552870
chr1	155552870	156052870
chr1	156644869	157069869
chr1	157069869	157544869
chr1	157544869	158669869
chr1	158669869	159894869
chr1	159894869	160194869
chr1	160194869	160919869
chr1	160919869	161744869
chr1	161744869	161969869
chr1	161969869	162294869
chr1	162294869	162769869
chr1	162769869	163969869
chr1	163969869	164219869
chr1	164219869	165244869
chr1	165244869	165569869
chr1	165569869	165769869
chr1	165769869	166419869
chr1	166744869	169469869
chr1	169469869	169919869
chr1	169919869	170169869
chr1	170219869	170619869
chr1	170619869	170844869
chr1	170844869	171069869
chr1	171069869	171294869
chr1	171294869	171569869
chr1	171769869	172019869
chr1	172019869	172294869
chr1	172294869	172394869
chr1	172394869	172519869
chr1	172519869	172644869
chr1	172644869	173419869
chr1	173419869	174469869
chr1	174594869	175919869
chr1	176219869	176694869
chr1	176694869	176869869
chr1	176869869	177219869
chr1	177219869	177819869
