chr1	3000000	5925000
chr1	6350000	7250000
chr1	9525000	9725000
chr1	9725000	10225000
chr1	10800000	12825000
chr1	12850000	13700000
chr1	13700000	14725000
chr1	14975000	15625000
chr1	16050000	16425000
chr1	16425000	18150000
chr1	18300000	20025000
chr1	20575000	21150000
chr1	21350000	22450000
chr1	22600000	24850000
chr1	25975000	27025000
chr1	30725000	31450000
chr1	33300000	34050000
chr1	34050000	34675000
chr1	34675000	34975000
chr1	35000000	35325000
chr1	35550000	36350000
chr1	36350000	36575000
chr1	36575000	36775000
chr1	36775000	37325000
chr1	37325000	37675000
chr1	37675000	38200000
chr1	38200000	39025000
chr1	39025000	39600000
chr1	39600000	40775000
chr1	40925000	42700000
chr1	42825000	43325000
chr1	43325000	43900000
chr1	43950000	45850000
chr1	45850000	46125000
chr1	46625000	47300000
chr1	50925000	51675000
chr1	51675000	52050000
chr1	52050000	52150000
chr1	52150000	52700000
chr1	52700000	53100000
chr1	53725000	53950000
chr1	53950000	54475000
chr1	54675000	55300000
chr1	55300000	55825000
chr1	55925000	57450000
chr1	57450000	58450000
chr1	58450000	59300000
chr1	59300000	59750000
chr1	59775000	60150000
chr1	60150000	60975000
chr1	60975000	61825000
chr1	62150000	63225000
chr1	63225000	64575000
chr1	64750000	65350000
chr1	66125000	69225000
chr1	69250000	69800000
chr1	70125000	71575000
chr1	71700000	72275000
chr1	72275000	72700000
chr1	72725000	72900000
chr1	72900000	73925000
chr1	73925000	74225000
chr1	74225000	74550000
chr1	74550000	74875000
chr1	74875000	75100000
chr1	75100000	75325000
chr1	75325000	75625000
chr1	75625000	77925000
chr1	77925000	78500000
chr1	78500000	79700000
chr1	79700000	80150000
chr1	80150000	81300000
chr1	81300000	82500000
chr1	82700000	83725000
chr1	83725000	84700000
chr1	84700000	87325000
chr1	87325000	87950000
chr1	88025000	88250000
chr1	88250000	88475000
chr1	88475000	89100000
chr1	89100000	89325000
chr1	89325000	89650000
chr1	89650000	89925000
chr1	90025000	90225000
chr1	90225000	90650000
chr1	90650000	91875000
chr1	91875000	92525000
chr1	92525000	92800000
chr1	92800000	93150000
chr1	93300000	94550000
chr1	94550000	94800000
chr1	94800000	95025000
chr1	95025000	95775000
chr1	95850000	96000000
chr1	96000000	98725000
chr1	98975000	99700000
chr1	106800000	107250000
chr1	107525000	107950000
chr1	107950000	108300000
chr1	108300000	108600000
chr1	108600000	108800000
chr1	109025000	109525000
chr1	109525000	109875000
chr1	120050000	120700000
chr1	120725000	121850000
chr1	121875000	122475000
chr1	122475000	126000000
chr1	126875000	128875000
chr1	128875000	129375000
chr1	129375000	129675000
chr1	129675000	130150000
chr1	130150000	130700000
chr1	130700000	132300000
chr1	132350000	132975000
chr1	133050000	133175000
chr1	133175000	133475000
chr1	133550000	133800000
chr1	133800000	134050000
chr1	134050000	134375000
chr1	134375000	134525000
chr1	134525000	134875000
chr1	134875000	135275000
chr1	135275000	135525000
chr1	135525000	136025000
chr1	136025000	136225000
chr1	136500000	136850000
chr1	136850000	137025000
chr1	137025000	137750000
chr1	137750000	137850000
chr1	138000000	138175000
chr1	138175000	138375000
chr1	138400000	138650000
chr1	138650000	139150000
chr1	139200000	139975000
chr1	139975000	140700000
chr1	140725000	141425000
chr1	142025000	146850000
chr1	151625000	152225000
chr1	152250000	153275000
chr1	153275000	153650000
chr1	153650000	154225000
chr1	154325000	154750000
chr1	154925000	155325000
chr1	155325000	155700000
chr1	155700000	156050000
chr1	156050000	156625000
chr1	156625000	156850000
chr1	156850000	157150000
chr1	157150000	157400000
chr1	157400000	157900000
chr1	157900000	158475000
chr1	158575000	159000000
chr1	159000000	159475000
chr1	159475000	160600000
chr1	160600000	161825000
chr1	161825000	162125000
chr1	162125000	162850000
chr1	162850000	163675000
chr1	163675000	163900000
chr1	163900000	164225000
chr1	164225000	164700000
chr1	164700000	165900000
chr1	165900000	166150000
chr1	166150000	167175000
chr1	167175000	167500000
chr1	167500000	167700000
chr1	167700000	168350000
chr1	168675000	171400000
chr1	171400000	171850000
chr1	171850000	172100000
chr1	172150000	172550000
chr1	172550000	172775000
chr1	172775000	173000000
chr1	173000000	173225000
chr1	173225000	173500000
chr1	173700000	173950000
chr1	173950000	174225000
chr1	174225000	174325000
chr1	174325000	174450000
chr1	174450000	174575000
chr1	174575000	175350000
chr1	175350000	176400000
chr1	176525000	177850000
chr1	178150000	178625000
chr1	178625000	178800000
chr1	178800000	179150000
chr1	179150000	179750000
chr1	179850000	180400000
chr1	180400000	181425000
chr1	181425000	182175000
chr1	182175000	182350000
chr1	182350000	182775000
chr1	182775000	183200000
chr1	183200000	183550000
chr1	183600000	184050000
chr1	184050000	185325000
chr1	185325000	186075000
chr1	186250000	186650000
chr1	186650000	187250000
chr1	187350000	188550000
chr1	188575000	190775000
chr1	190775000	191475000
chr1	191475000	191825000
chr1	191825000	192725000
chr1	192725000	193125000
chr1	193125000	193400000
chr1	193400000	193650000
chr1	193650000	193975000
chr1	193975000	194550000
chr1	194550000	197195432
chr2	3000000	3725000
chr2	3775000	4425000
chr2	4425000	4800000
chr2	4800000	5325000
chr2	5325000	5900000
chr2	5900000	6100000
chr2	6100000	6350000
chr2	6350000	8425000
chr2	8575000	10000000
chr2	10000000	10275000
chr2	11025000	11225000
chr2	11225000	11525000
chr2	11525000	11800000
chr2	11900000	12325000
chr2	12325000	13200000
chr2	13200000	13525000
chr2	13550000	15000000
chr2	16600000	17350000
chr2	17350000	18700000
chr2	18750000	19325000
chr2	19325000	19850000
chr2	19950000	20750000
chr2	20750000	21850000
chr2	21850000	22600000
chr2	22600000	22750000
chr2	22750000	22975000
chr2	23050000	24125000
chr2	24125000	24425000
chr2	24425000	24650000
chr2	24775000	25475000
chr2	25475000	26000000
chr2	26000000	26150000
chr2	26150000	26400000
chr2	26400000	26500000
chr2	26500000	27100000
chr2	27100000	27400000
chr2	27400000	28050000
chr2	28050000	28350000
chr2	28350000	28925000
chr2	29000000	29600000
chr2	29600000	30250000
chr2	30250000	30825000
chr2	30825000	31025000
chr2	31025000	31175000
chr2	31175000	31525000
chr2	31525000	31775000
chr2	31775000	32825000
chr2	32825000	33325000
chr2	33325000	34575000
chr2	34600000	35000000
chr2	35050000	35250000
chr2	35250000	35375000
chr2	35375000	35750000
chr2	35750000	36150000
chr2	36200000	37200000
chr2	37200000	37650000
chr2	37650000	38275000
chr2	38275000	43525000
chr2	43525000	47275000
chr2	47300000	48625000
chr2	48750000	49600000
chr2	49600000	50150000
chr2	50150000	51800000
chr2	51800000	52600000
chr2	52600000	55925000
chr2	55925000	57800000
chr2	57800000	59300000
chr2	59300000	60325000
chr2	60425000	61425000
chr2	61500000	61675000
chr2	61825000	62600000
chr2	63300000	65425000
chr2	65625000	66275000
chr2	68925000	69275000
chr2	69425000	70500000
chr2	70500000	70900000
chr2	70975000	71400000
chr2	71400000	71725000
chr2	71875000	72250000
chr2	72325000	73400000
chr2	73400000	73775000
chr2	73850000	74525000
chr2	74525000	75425000
chr2	75425000	75975000
chr2	76200000	77575000
chr2	77850000	79200000
chr2	79200000	80175000
chr2	80175000	81875000
chr2	83400000	83625000
chr2	83825000	84275000
chr2	84275000	84750000
chr2	84750000	85525000
chr2	85525000	90250000
chr2	90250000	90525000
chr2	90625000	91100000
chr2	91100000	91375000
chr2	91550000	92325000
chr2	92325000	92700000
chr2	92700000	93050000
chr2	93050000	93875000
chr2	93875000	94300000
chr2	94300000	100350000
chr2	100600000	101325000
chr2	101450000	101725000
chr2	101725000	102375000
chr2	102375000	102950000
chr2	102950000	103275000
chr2	103275000	103700000
chr2	103700000	103800000
chr2	103800000	104275000
chr2	104275000	104500000
chr2	104500000	104700000
chr2	104700000	105100000
chr2	105100000	106075000
chr2	106175000	107750000
chr2	108500000	109725000
chr2	109725000	110825000
chr2	111975000	112350000
chr2	112350000	113150000
chr2	113325000	113700000
chr2	113775000	114025000
chr2	114025000	116300000
chr2	116675000	117075000
chr2	117075000	117300000
chr2	117300000	118000000
chr2	118075000	118450000
chr2	118450000	118850000
chr2	118850000	119050000
chr2	119050000	119475000
chr2	119475000	119725000
chr2	119775000	120150000
chr2	120200000	121325000
chr2	121325000	121875000
chr2	121875000	122625000
chr2	122725000	124950000
chr2	125050000	126400000
chr2	126400000	126850000
